year,recipient_name,sector_code,usd_disbursement,usd_disbursement_deflated,climate_adaptation
2019,"South of Sahara, regional",236,5.055045,5.245521,1 or 2
2019,Fiji,720,0.133575,0.149149,1 or 2
2019,Namibia,410,8.028117,8.334062,1 or 2
2019,"Africa, regional",111,0.970637,1.139481,1 or 2
2019,"Europe, regional",151,24.167985,24.755786,1 or 2
2019,Somalia,730,14.738729,15.622165,1 or 2
2019,North Macedonia,151,1.65565,1.718888,1 or 2
2019,Afghanistan,160,19.576819,20.314124,1 or 2
2019,Honduras,160,0.151048,0.15674,1 or 2
2019,Kenya,720,10.707116,11.305243,1 or 2
2019,Mozambique,160,11.331937,11.97538,1 or 2
2019,Sri Lanka,151,0.74442,0.768616,1 or 2
2019,Ethiopia,232,1.805118,1.864909,1 or 2
2019,Zambia,231,1.794104,1.842316,1 or 2
2019,Malaysia,410,2.081192,2.208693,1 or 2
2019,India,430,41.806573,44.991208,1 or 2
2019,"Asia, regional",160,2.691733,2.812481,1 or 2
2019,Zimbabwe,720,0.563032,0.573673,1 or 2
2019,Guatemala,130,0.103315,0.111058,1 or 2
2019,Nicaragua,160,0.235949,0.244407,1 or 2
2019,Albania,151,2.084498,2.162569,1 or 2
2019,"South of Sahara, regional",740,8.932331,9.980818,1 or 2
2019,Viet Nam,151,3.139667,3.120502,1 or 2
2019,Sudan,140,7.993488,8.46907,1 or 2
2019,Honduras,430,6.842428,6.883448,1 or 2
2019,Peru,410,22.650193,24.545838,1 or 2
2019,Nicaragua,430,0.833478,0.831608,1 or 2
2019,Cambodia,151,2.025822,2.191834,1 or 2
2019,Bosnia and Herzegovina,231,3.373555,3.500672,1 or 2
2019,Somalia,151,1.432788,1.488656,1 or 2
2019,Mali,430,10.462994,11.915991,1 or 2
2019,Liberia,140,1.209078,1.247424,1 or 2
2019,"South of Sahara, regional",313,3.450904,3.5624,1 or 2
2019,Mozambique,730,1.726631,1.780801,1 or 2
2019,Moldova,321,3.172622,3.292168,1 or 2
2019,Ethiopia,152,3.14185,3.472155,1 or 2
2019,"Oceania, regional",313,10.289271,10.666009,1 or 2
2019,Zimbabwe,122,3.134177,3.308376,1 or 2
2019,Kenya,151,15.248743,16.222094,1 or 2
2019,Zimbabwe,312,0.211508,0.219478,1 or 2
2019,"Oceania, regional",151,2.046354,2.181035,1 or 2
2019,"South of Sahara, regional",140,55.805236,59.207955,1 or 2
2019,Burkina Faso,151,2.634869,2.736124,1 or 2
2019,Zambia,430,1.410369,1.577273,1 or 2
2019,Albania,311,8.085022,8.284829,1 or 2
2019,"Africa, regional",321,14.422168,15.302698,1 or 2
2019,Kenya,160,12.934523,13.769809,1 or 2
2019,China (People's Republic of),410,52.300861,54.246693,1 or 2
2019,Djibouti,720,0.648188,0.672612,1 or 2
2019,Democratic Republic of the Congo,113,0.52877,0.548695,1 or 2
2019,Ukraine,321,0.042289,0.043882,1 or 2
2019,Mali,160,1.298281,1.34711,1 or 2
2019,Somalia,232,1.556822,1.642956,1 or 2
2019,Somalia,321,1.36925,1.420282,1 or 2
2019,Philippines,151,6.153934,6.528471,1 or 2
2019,Morocco,430,113.009703,114.006549,1 or 2
2019,Bolivia,160,0.030133,0.031269,1 or 2
2019,"Caribbean & Central America, regional",151,1.947561,2.013829,1 or 2
2019,Kenya,740,7.049475,7.481945,1 or 2
2019,Ukraine,151,4.811895,4.995911,1 or 2
2019,Cambodia,122,0.049662,0.056681,1 or 2
2019,Cambodia,140,100.724836,102.57372,1 or 2
2019,Georgia,111,1.921292,1.970051,1 or 2
2019,Georgia,323,0.050374,0.052626,1 or 2
2019,Georgia,410,1.998241,2.066407,1 or 2
2019,Myanmar,140,43.215443,36.686249,1 or 2
2019,Ukraine,140,1.475425,1.299476,1 or 2
2019,Tanzania,140,65.559814,69.784464,1 or 2
2019,Ukraine,160,0.011131,0.011629,1 or 2
2019,Ukraine,740,0.093076,0.097237,1 or 2
2019,South Africa,140,91.140914,94.60061,1 or 2
2019,Georgia,332,0.074969,0.078321,1 or 2
2019,Kyrgyzstan,140,7.354618,7.723825,1 or 2
2019,States Ex-Yugoslavia unspecified,160,0.003956,0.004133,1 or 2
2019,Belarus,140,2.334552,2.39037,1 or 2
2019,Jordan,720,0.353801,0.383726,1 or 2
2019,Papua New Guinea,140,12.662437,13.508026,1 or 2
2019,Lebanon,232,1.675694,1.716674,1 or 2
2019,Lebanon,311,1.376432,1.387784,1 or 2
2019,Moldova,740,0.11394,0.117925,1 or 2
2019,Myanmar,111,0.335061,0.293325,1 or 2
2019,West Bank and Gaza Strip,311,13.13907,14.412511,1 or 2
2019,Dominican Republic,311,1.818284,1.894807,1 or 2
2019,Myanmar,311,102.833617,90.165482,1 or 2
2019,Costa Rica,151,0.203315,0.210809,1 or 2
2019,"South Asia, regional",160,0.223889,0.232368,1 or 2
2019,"Far East Asia, regional",140,1.332152,1.3831,1 or 2
2019,Philippines,311,8.415214,7.760299,1 or 2
2019,India,311,42.594766,39.382806,1 or 2
2019,Haiti,311,21.497272,23.65369,1 or 2
2019,Tanzania,232,0.633045,0.677386,1 or 2
2019,Zambia,140,7.407187,7.627001,1 or 2
2019,Jordan,140,144.555295,149.812779,1 or 2
2019,Pakistan,430,17.882983,19.237584,1 or 2
2019,"America, regional",410,93.183911,100.452621,1 or 2
2019,Ecuador,311,9.460713,9.672655,1 or 2
2019,Albania,236,6.026715,6.292036,1 or 2
2019,Mongolia,410,4.279394,4.422958,1 or 2
2019,Tunisia,140,67.565059,68.602956,1 or 2
2019,Serbia,232,14.787532,15.369559,1 or 2
2019,Morocco,140,63.025189,64.12777,1 or 2
2019,Namibia,210,18.064599,18.748749,1 or 2
2019,China (People's Republic of),312,14.303359,14.808985,1 or 2
2019,Montenegro,140,5.582896,5.793241,1 or 2
2019,Serbia,240,17.183477,17.834256,1 or 2
2019,Peru,140,34.398725,33.729231,1 or 2
2019,Namibia,240,8.740225,9.071239,1 or 2
2019,India,210,24.295816,20.534045,1 or 2
2019,Brazil,311,8.319121,8.775283,1 or 2
2019,Madagascar,311,12.987448,13.40742,1 or 2
2019,Togo,311,3.957307,4.102204,1 or 2
2019,Bolivia,311,15.624533,16.084986,1 or 2
2019,India,140,82.980073,71.13086,1 or 2
2019,Peru,430,6.421691,6.696477,1 or 2
2019,Mexico,311,3.861523,4.132349,1 or 2
2019,Brazil,430,6.267841,6.708391,1 or 2
2019,Guatemala,114,0.037941,0.040548,1 or 2
2019,Kyrgyzstan,410,1.224153,1.270369,1 or 2
2019,Indonesia,312,10.590953,10.89014,1 or 2
2019,"Central America, regional",311,0.276676,0.287154,1 or 2
2019,Ghana,311,24.231414,25.652859,1 or 2
2019,Viet Nam,321,0.569384,0.599861,1 or 2
2019,"Southern Africa, regional",140,0.619463,0.642923,1 or 2
2019,Cabo Verde,410,1.063748,1.095574,1 or 2
2019,China (People's Republic of),140,22.782581,23.093363,1 or 2
2019,"Central Asia, regional",410,37.259999,38.637478,1 or 2
2019,Colombia,740,1.250201,1.31316,1 or 2
2019,Ghana,321,1.316058,1.435493,1 or 2
2019,"Bilateral, unspecified",113,1.372347,1.422887,1 or 2
2019,Malawi,111,0.077546,0.1005,1 or 2
2019,"Central America, regional",312,0.395173,0.410139,1 or 2
2019,Viet Nam,410,26.142465,27.923372,1 or 2
2019,"Caribbean & Central America, regional",312,5.364029,5.590041,1 or 2
2019,Mexico,410,7.628855,7.934025,1 or 2
2019,Ghana,312,1.72305,1.826597,1 or 2
2019,"Europe, regional",311,0.381757,0.403268,1 or 2
2019,Namibia,311,4.793855,4.976772,1 or 2
2019,China (People's Republic of),210,0.86269,0.895363,1 or 2
2019,"Eastern Africa, regional",122,0.077578,0.080516,1 or 2
2019,West Bank and Gaza Strip,232,11.084754,11.259386,1 or 2
2019,"Central Asia, regional",430,0.819416,0.852377,1 or 2
2019,Costa Rica,311,0.40325,0.422792,1 or 2
2019,"Caribbean & Central America, regional",321,0.26449,0.280179,1 or 2
2019,Costa Rica,321,0.10463,0.108593,1 or 2
2019,Costa Rica,140,0.033933,0.034921,1 or 2
2019,China (People's Republic of),114,0.201611,0.209183,1 or 2
2019,Türkiye,220,1.755714,1.822209,1 or 2
2019,Myanmar,210,9.49257,9.670802,1 or 2
2019,Democratic Republic of the Congo,140,24.852058,25.629401,1 or 2
2019,South Africa,430,4.244568,4.504937,1 or 2
2019,Kazakhstan,311,1.09239,1.131111,1 or 2
2019,"Central Asia, regional",311,0.498359,0.517252,1 or 2
2019,South Africa,311,1.671859,1.742011,1 or 2
2019,Tunisia,430,17.891614,18.281548,1 or 2
2019,Cambodia,210,29.757974,25.309759,1 or 2
2019,Burkina Faso,140,58.55302,60.575555,1 or 2
2019,Cameroon,312,10.731456,11.002661,1 or 2
2019,Liberia,236,30.325198,31.473688,1 or 2
2019,Pakistan,730,4.833279,5.01656,1 or 2
2019,Burundi,140,7.975785,8.262393,1 or 2
2019,Honduras,410,9.284932,10.144687,1 or 2
2019,Mali,311,84.232762,91.948314,1 or 2
2019,Yemen,410,0.002099,0.002178,1 or 2
2019,"North of Sahara, regional",430,0.993186,1.0308,1 or 2
2019,Morocco,410,5.668038,5.860182,1 or 2
2019,Ecuador,430,5.712904,5.921201,1 or 2
2019,Côte d'Ivoire,311,12.495444,13.044794,1 or 2
2019,"Central America, regional",410,3.30684,3.432078,1 or 2
2019,Timor-Leste,152,1.085018,1.13587,1 or 2
2019,Namibia,430,3.236315,3.382543,1 or 2
2019,West Bank and Gaza Strip,140,66.109926,68.34662,1 or 2
2019,"Middle Africa, regional",410,2.782925,2.888322,1 or 2
2019,Afghanistan,140,7.010016,7.374599,1 or 2
2019,"Europe, regional",250,1.862059,1.93258,1 or 2
2019,"Europe, regional",740,1.553657,1.605909,1 or 2
2019,Benin,151,5.741696,5.976991,1 or 2
2019,"Western Africa, regional",151,3.280208,3.404437,1 or 2
2019,Peru,311,8.853172,9.63611,1 or 2
2019,Bolivia,312,1.00891,1.047985,1 or 2
2019,Malawi,520,14.292901,15.244213,1 or 2
2019,South Africa,151,1.507598,1.701723,1 or 2
2019,Uganda,520,2.547334,2.691921,1 or 2
2019,Madagascar,112,0.277699,0.281746,1 or 2
2019,India,151,5.128079,5.365197,1 or 2
2019,Cameroon,430,9.21957,9.543583,1 or 2
2019,Fiji,410,1.462527,1.569739,1 or 2
2019,Burkina Faso,520,7.508268,7.791495,1 or 2
2019,"Bilateral, unspecified",520,11.528179,12.197413,1 or 2
2019,"Asia, regional",140,5.689354,5.882938,1 or 2
2019,India,122,0.344393,0.358562,1 or 2
2019,Ecuador,140,0.994944,1.01379,1 or 2
2019,Ecuador,151,1.111391,1.147066,1 or 2
2019,Chad,311,11.338703,11.859263,1 or 2
2019,"America, regional",151,3.754749,3.900212,1 or 2
2019,Namibia,111,0.09005,0.093461,1 or 2
2019,Tunisia,311,18.137334,18.854575,1 or 2
2019,"Bilateral, unspecified",111,5.580374,5.820213,1 or 2
2019,Lao People's Democratic Republic,312,4.664262,4.661869,1 or 2
2019,Georgia,140,15.580355,16.157528,1 or 2
2019,Viet Nam,312,3.200645,2.767494,1 or 2
2019,Lao People's Democratic Republic,410,5.090916,5.254467,1 or 2
2019,Lao People's Democratic Republic,430,9.507957,9.972291,1 or 2
2019,Benin,140,24.710679,25.672804,1 or 2
2019,Namibia,140,0.765317,0.796799,1 or 2
2019,Niger,311,78.87863,82.021427,1 or 2
2019,Algeria,410,10.42737,10.795155,1 or 2
2019,Morocco,231,3.018138,3.063948,1 or 2
2019,Jordan,410,3.484681,3.616838,1 or 2
2019,"Middle Africa, regional",140,1.712901,1.777773,1 or 2
2019,"Oceania, regional",410,27.218097,29.430599,1 or 2
2019,Togo,130,2.607879,2.706645,1 or 2
2019,South Sudan,730,3.479604,3.674968,1 or 2
2019,Myanmar,520,1.751491,1.817824,1 or 2
2019,Cameroon,311,41.72204,42.732911,1 or 2
2019,Pakistan,311,4.913561,5.141019,1 or 2
2019,"South America, regional",311,11.290611,12.28104,1 or 2
2019,Malawi,311,49.156394,52.238887,1 or 2
2019,Democratic Republic of the Congo,114,0.537827,0.646183,1 or 2
2019,Cuba,430,1.61583,1.671817,1 or 2
2019,"Central Asia, regional",140,5.952591,6.214265,1 or 2
2019,Democratic Republic of the Congo,311,13.315749,14.002123,1 or 2
2019,Myanmar,730,11.58612,12.303972,1 or 2
2019,Guinea-Bissau,311,1.996732,2.045339,1 or 2
2019,Paraguay,311,2.440369,2.487546,1 or 2
2019,Colombia,151,1.711657,1.9014,1 or 2
2019,Angola,151,0.279996,0.312511,1 or 2
2019,Guinea,311,4.193001,4.334462,1 or 2
2019,Eritrea,313,3.016882,3.055554,1 or 2
2019,West Bank and Gaza Strip,520,1.231389,1.278025,1 or 2
2019,Somalia,520,12.032861,12.45877,1 or 2
2019,Colombia,520,1.123027,1.16548,1 or 2
2019,Indonesia,311,15.80929,17.012704,1 or 2
2019,Somalia,160,0.313445,0.325315,1 or 2
2019,China (People's Republic of),151,4.311526,4.4748,1 or 2
2019,Argentina,151,1.012089,1.069605,1 or 2
2019,Algeria,113,1.597349,1.657845,1 or 2
2019,Lesotho,311,1.98292,2.094773,1 or 2
2019,Nigeria,152,0.808722,0.839351,1 or 2
2019,Central African Republic,520,3.638196,3.775983,1 or 2
2019,Myanmar,410,2.441811,2.656209,1 or 2
2019,Malaysia,232,0.016811,0.017447,1 or 2
2019,Iraq,151,6.846145,7.105893,1 or 2
2019,China (People's Republic of),321,1.321727,1.371784,1 or 2
2019,Kosovo,231,0.621292,0.637735,1 or 2
2019,"Africa, regional",151,91.848057,94.539679,1 or 2
2019,Iraq,140,20.461028,18.034919,1 or 2
2019,Myanmar,160,2.906691,3.093966,1 or 2
2019,Afghanistan,151,8.551325,8.755706,1 or 2
2019,Argentina,410,1.490425,1.546729,1 or 2
2019,Viet Nam,231,0.441381,0.456196,1 or 2
2019,Nepal,122,1.020987,1.016469,1 or 2
2019,Yemen,140,2.769149,2.880489,1 or 2
2019,"South Asia, regional",311,1.04252,1.085906,1 or 2
2019,Tajikistan,250,0.651168,0.67583,1 or 2
2019,"Bilateral, unspecified",730,3.625097,3.763578,1 or 2
2019,Bolivia,122,0.965749,1.116767,1 or 2
2019,Haiti,740,2.189175,2.155409,1 or 2
2019,Somalia,140,3.659816,3.800783,1 or 2
2019,Haiti,140,2.372943,2.529161,1 or 2
2019,Angola,113,0.200298,0.207884,1 or 2
2019,Zimbabwe,140,1.224583,1.286017,1 or 2
2019,Liberia,311,5.924735,6.069078,1 or 2
2019,"Central Asia, regional",240,0,0,1 or 2
2019,Panama,311,0.273707,0.28488,1 or 2
2019,Lebanon,430,0.919923,0.944806,1 or 2
2019,Cameroon,151,0.431956,0.457322,1 or 2
2019,Armenia,140,0.726957,0.754488,1 or 2
2019,Liberia,210,2.872766,2.981392,1 or 2
2019,Madagascar,430,13.73779,14.035828,1 or 2
2019,"America, regional",210,0,0,1 or 2
2019,Mexico,140,0.007648,0.006409,1 or 2
2019,Senegal,160,0.267343,0.284503,1 or 2
2019,Cambodia,312,0.884737,0.891525,1 or 2
2019,Sudan,122,5.32173,5.657714,1 or 2
2019,Viet Nam,313,0.335686,0.360325,1 or 2
2019,Indonesia,160,3.058776,3.285979,1 or 2
2019,Indonesia,430,34.757573,36.039767,1 or 2
2019,"Africa, regional",231,5.810527,6.072936,1 or 2
2019,"South of Sahara, regional",113,2.999004,3.1274,1 or 2
2019,Angola,311,0.859081,0.891032,1 or 2
2019,El Salvador,122,0.427949,0.436549,1 or 2
2019,Cambodia,152,0.237681,0.259275,1 or 2
2019,Cameroon,152,0.050767,0.052689,1 or 2
2019,Ghana,430,2.779241,3.026519,1 or 2
2019,Mexico,151,1.029392,1.067986,1 or 2
2019,"North of Sahara, regional",140,1.847758,1.916499,1 or 2
2019,Armenia,430,0.496827,0.520668,1 or 2
2019,China (People's Republic of),430,4.974447,5.151566,1 or 2
2019,"Asia, regional",240,1.531459,1.589459,1 or 2
2019,Viet Nam,140,82.149051,71.014782,1 or 2
2019,Bosnia and Herzegovina,140,1.911335,1.959962,1 or 2
2019,Democratic Republic of the Congo,122,2.351749,2.397448,1 or 2
2019,Colombia,140,1.365446,1.462039,1 or 2
2019,Kosovo,140,0.898422,0.934311,1 or 2
2019,Togo,140,1.531315,1.551147,1 or 2
2019,Democratic Republic of the Congo,312,2.986615,3.121988,1 or 2
2019,Pakistan,151,13.262687,13.931728,1 or 2
2019,Viet Nam,311,9.879023,9.730882,1 or 2
2019,Argentina,430,1.567153,1.650193,1 or 2
2019,"South America, regional",740,1.94848,2.028179,1 or 2
2019,"Western Africa, regional",430,5.568825,5.628346,1 or 2
2019,Morocco,311,26.155743,26.887753,1 or 2
2019,Peru,313,1.781533,1.844207,1 or 2
2019,Tonga,410,0.853551,0.939116,1 or 2
2019,"Bilateral, unspecified",910,26.512337,27.523429,1 or 2
2019,Marshall Islands,410,1.706996,1.796874,1 or 2
2019,Cuba,121,0.046884,0.048659,1 or 2
2019,"America, regional",313,0.758109,0.802847,1 or 2
2019,Philippines,740,1.833325,2.082765,1 or 2
2019,China (People's Republic of),311,2.717223,2.894895,1 or 2
2019,Kenya,121,1.970214,2.098873,1 or 2
2019,Nicaragua,140,5.350829,5.35284,1 or 2
2019,El Salvador,410,0.452348,0.420967,1 or 2
2019,North Macedonia,232,0,0,1 or 2
2019,Jordan,311,9.61425,9.955815,1 or 2
2019,"Caribbean & Central America, regional",140,2.870221,2.979114,1 or 2
2019,Albania,232,0.078204,0.081166,1 or 2
2019,Kosovo,232,0.00089,0.000924,1 or 2
2019,Sri Lanka,410,2.706161,2.903646,1 or 2
2019,Bangladesh,730,0.566135,0.591291,1 or 2
2019,Ethiopia,520,108.846057,120.428013,1 or 2
2019,"Melanesia, regional",410,1.597185,1.628473,1 or 2
2019,Uzbekistan,410,0.15179,0.158105,1 or 2
2019,South Sudan,430,6.107959,6.375389,1 or 2
2019,"South America, regional",231,3.640881,4.3231,1 or 2
2019,Peru,160,39.785123,40.147043,1 or 2
2019,Pakistan,231,1.421523,1.560293,1 or 2
2019,"Far East Asia, regional",430,3.358107,3.540334,1 or 2
2019,Cameroon,140,62.667006,63.265636,1 or 2
2019,"Africa, regional",311,117.773572,124.171932,1 or 2
2019,Senegal,231,1.401821,1.4463,1 or 2
2019,Chad,430,11.492551,11.745889,1 or 2
2019,"Western Africa, regional",140,0.960643,0.997025,1 or 2
2019,Benin,430,3.736211,3.936276,1 or 2
2019,Sierra Leone,311,10.835611,11.178284,1 or 2
2019,Myanmar,312,3.524375,3.529202,1 or 2
2019,Togo,113,0.00468,0.004858,1 or 2
2019,China (People's Republic of),232,0.377594,0.391894,1 or 2
2019,"Central America, regional",140,0.55186,0.57276,1 or 2
2019,Madagascar,312,3.479096,3.658066,1 or 2
2019,Indonesia,151,22.642716,25.574872,1 or 2
2019,"Asia, regional",332,0.024632,0.025565,1 or 2
2019,Brazil,231,0.073637,0.076426,1 or 2
2019,Fiji,151,4.37466,4.672354,1 or 2
2019,Indonesia,140,42.216405,42.539082,1 or 2
2019,"Africa, regional",240,53.165045,55.174023,1 or 2
2019,India,321,0.173323,0.204166,1 or 2
2019,Malawi,140,4.431516,4.776981,1 or 2
2019,"Europe, regional",140,8.112632,8.438462,1 or 2
2019,Democratic Republic of the Congo,232,0.701585,0.70198,1 or 2
2019,Iran,311,0.163103,0.170174,1 or 2
2019,Congo,151,0.002239,0.002324,1 or 2
2019,Haiti,520,1.597229,1.655098,1 or 2
2019,"South Asia, regional",410,0.643081,0.736715,1 or 2
2019,Colombia,321,0.162536,0.174105,1 or 2
2019,"Asia, regional",111,0.166219,0.172515,1 or 2
2019,Iraq,520,0.447778,0.464736,1 or 2
2019,Lao People's Democratic Republic,151,0.962259,1.016169,1 or 2
2019,Eswatini,430,0.412715,0.467415,1 or 2
2019,Ethiopia,122,10.543091,11.984525,1 or 2
2019,Bangladesh,113,17.609763,19.179051,1 or 2
2019,Iraq,410,0.020351,0.020975,1 or 2
2019,Philippines,140,35.968795,31.308255,1 or 2
2019,Mexico,430,1.212112,1.275081,1 or 2
2019,West Bank and Gaza Strip,231,21.408317,22.792717,1 or 2
2019,Nigeria,160,13.370241,13.783751,1 or 2
2019,Kazakhstan,123,0.027868,0.028924,1 or 2
2019,Uganda,730,1.980028,2.055016,1 or 2
2019,Chad,160,0.217448,0.23323,1 or 2
2019,Albania,430,0.675245,0.693228,1 or 2
2019,Côte d'Ivoire,111,0.217932,0.20085,1 or 2
2019,Armenia,236,0,0,1 or 2
2019,Togo,236,0.393046,0.407931,1 or 2
2019,Iran,410,7.336767,6.769133,1 or 2
2019,Bangladesh,140,58.126344,54.073142,1 or 2
2019,North Macedonia,311,7.115112,7.291639,1 or 2
2019,Kenya,113,0.1957,0.205867,1 or 2
2019,Chad,140,4.989232,5.167519,1 or 2
2019,Papua New Guinea,430,30.366966,32.679637,1 or 2
2019,Sudan,114,3.739141,3.880751,1 or 2
2019,Burkina Faso,122,2.078057,2.13536,1 or 2
2019,Thailand,231,0.006012,0.006239,1 or 2
2019,South Sudan,160,0.223889,0.232368,1 or 2
2019,Colombia,312,1.162274,1.206292,1 or 2
2019,South Africa,121,0.305352,0.325897,1 or 2
2019,"America, regional",430,10.37212,10.654265,1 or 2
2019,"America, regional",160,1.326528,1.402902,1 or 2
2019,"America, regional",140,20.580176,21.352748,1 or 2
2019,Haiti,430,16.233802,16.928213,1 or 2
2019,Türkiye,311,58.048359,59.430639,1 or 2
2019,Nicaragua,231,0.049864,0.051752,1 or 2
2019,Lebanon,730,5.183029,5.235948,1 or 2
2019,Uganda,113,0.276269,0.285563,1 or 2
2019,"America, regional",232,1.119445,1.161841,1 or 2
2019,"Oceania, regional",720,0.019098,0.019821,1 or 2
2019,Iran,321,0.295534,0.306726,1 or 2
2019,Democratic People's Republic of Korea,311,0.718859,0.744323,1 or 2
2019,Bosnia and Herzegovina,312,0.038666,0.04013,1 or 2
2019,Sierra Leone,250,9.312664,9.665357,1 or 2
2019,Mali,520,15.183463,15.745241,1 or 2
2019,Iran,140,0.036057,0.032511,1 or 2
2019,Malawi,312,1.012609,1.050867,1 or 2
2019,Brazil,312,0.851832,0.88736,1 or 2
2019,"Eastern Africa, regional",231,0.177539,0.184264,1 or 2
2019,"Caribbean, regional",410,6.813697,7.272794,1 or 2
2019,Egypt,140,10.330366,10.58602,1 or 2
2019,Tanzania,123,0.208315,0.216204,1 or 2
2019,"South Asia, regional",140,1.137894,1.188753,1 or 2
2019,West Bank and Gaza Strip,111,12.017662,12.484533,1 or 2
2019,Peru,112,0.087362,0.090671,1 or 2
2019,"Far East Asia, regional",312,1.285901,1.376944,1 or 2
2019,Grenada,140,0.275563,0.275273,1 or 2
2019,Haiti,730,1.489837,1.546261,1 or 2
2019,Mauritania,113,1.147373,1.190826,1 or 2
2019,Solomon Islands,312,0.172568,0.184015,1 or 2
2019,"Western Africa, regional",311,2.069646,2.224426,1 or 2
2019,Costa Rica,410,1.827728,1.905377,1 or 2
2019,Burundi,122,4.713217,4.865533,1 or 2
2019,India,152,0.030225,0.03137,1 or 2
2019,Cambodia,160,1.097462,1.011959,1 or 2
2019,Philippines,321,0.425263,0.474734,1 or 2
2019,"North of Sahara, regional",232,0.044679,0.046372,1 or 2
2019,Iraq,160,11.535923,11.972816,1 or 2
2019,Democratic Republic of the Congo,111,0.658693,0.683639,1 or 2
2019,Grenada,410,0.360851,0.374517,1 or 2
2019,Morocco,250,5.404145,5.608281,1 or 2
2019,Nepal,151,3.768936,4.068837,1 or 2
2019,India,740,0.952909,1.054749,1 or 2
2019,Türkiye,231,0.084243,0.087427,1 or 2
2019,Ukraine,430,1.445068,1.534341,1 or 2
2019,Sudan,520,9.310981,9.663611,1 or 2
2019,Fiji,122,0.261163,0.295911,1 or 2
2019,Belize,410,1.250259,1.306444,1 or 2
2019,Mongolia,311,2.420336,2.570586,1 or 2
2019,Tanzania,321,0.19828,0.215361,1 or 2
2019,Chad,520,5.710091,5.925839,1 or 2
2019,"Western Africa, regional",410,8.29215,8.576522,1 or 2
2019,Serbia,231,0.134824,0.140014,1 or 2
2019,Somalia,410,8.142606,8.554172,1 or 2
2019,Indonesia,740,1.382425,1.504619,1 or 2
2019,Niger,520,25.752291,26.628831,1 or 2
2019,Jordan,430,8.478508,8.807123,1 or 2
2019,Chad,152,0.777003,0.80643,1 or 2
2019,"America, regional",152,1.506664,1.563725,1 or 2
2019,Democratic Republic of the Congo,730,0.553128,0.568448,1 or 2
2019,Moldova,160,1.456098,1.511244,1 or 2
2019,India,111,2.217552,2.363643,1 or 2
2019,Iraq,430,5.738933,5.827882,1 or 2
2019,Malaysia,151,0.020374,0.021145,1 or 2
2019,"Middle East, regional",740,1.002628,1.040599,1 or 2
2019,Nigeria,430,12.386323,12.88117,1 or 2
2019,Lao People's Democratic Republic,140,6.732149,6.538707,1 or 2
2019,Ghana,410,2.761553,2.859622,1 or 2
2019,Pakistan,410,10.736915,11.397829,1 or 2
2019,Uganda,122,10.206522,10.85054,1 or 2
2019,Burundi,520,2.960959,3.062641,1 or 2
2019,Peru,113,0.356247,0.369595,1 or 2
2019,Sierra Leone,113,0.055984,0.058104,1 or 2
2019,Argentina,321,0.106835,0.110881,1 or 2
2019,Uzbekistan,250,0.965248,1.001805,1 or 2
2019,Burundi,312,0.55755,0.578666,1 or 2
2019,Tunisia,232,0.789517,0.802917,1 or 2
2019,Argentina,311,0.125328,0.129245,1 or 2
